STATES,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,YEAR,TOTAL_CONSUMPTION,AVERAGE_CONSUMPTION
1,-0.31839573435245333,-0.3497088689038532,-0.38926942530842124,-0.2740682557951128,-0.23995808517799755,-0.23229011389686846,-0.1806047900092812,-0.18888600750527504,-0.26935358065563325,-0.2531362981822813,-0.30195463321407234,-0.29593769634118383,2004,-3.2935634893424335,-0.2744636241118695
24,-0.6407383128975608,-0.6196396165634301,-0.6035629471672251,-0.5815161725433498,-0.6356001318195251,-0.5771987671513207,-0.5704467431553211,-0.59839477557056,-0.6197306176076907,-0.634036933201636,-0.6459787338272481,-0.6094669783650797,2004,-7.336310729869948,-0.6113592274891623
4,2.7515179447136644,2.672206680600463,2.8461069136083434,2.869816399469497,3.2039250170130447,3.2843575030649834,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2004,22.4983722305765,1.8748643525480417
12,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2004,9.052987649613907,0.7544156374678256
7,0.5825386167932359,0.5591437731562967,0.5902378105665359,0.5620507393259444,0.6865269650125929,0.6981290513404718,0.9183691303405519,0.9038268616970448,0.777210952689113,0.7653495437887453,0.7212991974827543,0.7859608281922552,2004,8.550643470385541,0.7125536225321284
20,2.717681605136966,2.6950288244029363,2.6808219450476702,2.732616576672798,2.99001953841914,3.038902725239834,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2004,21.725512987025848,1.8104594155854874
25,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2004,9.052987649613907,0.7544156374678256
13,2.397726384637565,2.5748557185587106,2.6979026497406413,2.804080985595961,2.993312283400472,3.094760212240634,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2004,21.433080006280488,1.786090000523374
23,1.2780992211252817,1.865136538105165,2.098799064001407,1.8523391670322202,2.211062757151739,2.1185252564591113,2.560800757627744,2.5614107900833134,2.2692189826703513,2.248411602454882,2.355811740942586,2.230800695705532,2004,25.650416573359337,2.1375347144466113
19,2.2049710960272173,2.3121570940416247,2.9180712884924467,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,2.5399528276817502,2.5308328996094653,2004,17.95970642950608,1.4966422024588402
11,-0.7207091256162627,-0.7247296233905132,-0.6905243336317074,-0.6522177021496115,-0.7410658525991968,-0.6680691555266042,-0.7266842619850291,-0.7235962582839411,-0.7889599939008286,-0.7856317476148371,-0.804340237102216,-0.7894917718180074,2004,-8.816020063618755,-0.7346683386348962
10,-0.7409469940198804,-0.664554454081231,-0.6115389501134343,-0.5767293031544314,-0.5798914401792492,-0.49493077083000503,-0.48344981208613635,-0.524530715100167,-0.5772097945821402,-0.6327009757119326,-0.6865100823646075,-0.6817493897158831,2004,-7.254742681939099,-0.6045618901615916
8,-0.015595002183650612,-0.00033715944346804155,0.04605177373327218,0.039086468354001015,0.13079316341589062,0.21735717569252516,0.28952269324733637,0.32280451799152066,0.2837352193478942,0.2420020700994118,0.04463661387176116,0.10265854757673555,2004,1.70271608170323,0.1418930068086025
6,-0.9005422780990461,-0.9092206825832567,-0.917402073687941,-0.9193736261085995,-0.958179941251364,-0.9209594325156915,-1.0028262605400842,-1.009180699830407,-1.0021849359074864,-0.9342474231680276,-0.9458168851501522,-0.9330419893135364,2004,-11.352976228155594,-0.9460813523462995
21,-0.952027473531507,-0.9668790439019865,-0.9624993090711078,-0.9724386570390309,-0.9890238923792293,-0.9861844872360533,-1.0719411450964444,-1.0870846515503738,-1.0906996431931657,-1.0999061518912503,-1.0928320707409325,-1.0820452942089733,2005,-12.353561819840055,-1.0294634849866713
0,-1.0385552971999616,-1.0417420138900468,-1.0510814471675514,-1.0570022728358865,-1.089108897754073,-1.0880124267539133,-1.1910853423393288,-1.1978517912558753,-1.2014625260740814,-1.2072061864953052,-1.1998642911856403,-1.190864283548452,2005,-13.553836776500116,-1.1294863980416763
3,-0.5227252238430561,-0.4934053550267334,-0.5077482106187768,-0.524869097586724,-0.4554969074949536,-0.43511591197043376,-0.4446930326827135,-0.44370749664674586,-0.45313256572710564,-0.44812448054686005,-0.4690122565792581,-0.5081252123534483,2005,-5.706155751076809,-0.47551297925640074
22,-1.042662549847782,-1.0502737072510864,-1.0553494044878386,-1.06060351870195,-1.0925032781641264,-1.0923671401991506,-1.1983553130803324,-1.205285021865345,-1.2088628282925622,-1.2141179811481848,-1.2060814114446492,-1.198221819041699,2005,-13.624683973524704,-1.1353903311270586
15,2.8679945520597543,2.8510847188378183,2.9199497820837172,2.8270133877433095,3.251757542597192,3.20134794830353,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2005,22.789589703731824,1.8991324753109853
2,-1.0380122355451389,-1.0419169895755078,-1.0508882674896673,-1.0563759222040174,-1.0881842416999463,-1.0864651338500713,-1.1916998566108976,-1.1937617264510638,-1.1950029601663277,-1.19798750945293,-1.1925782245126213,-1.1806736693504276,2005,-13.513546736908616,-1.1261288947423846
26,-1.010044660002678,-1.0116445031740933,-1.0131474805909002,-1.020796199913193,-1.0446548530669584,-1.045347095548421,-1.1417618678335144,-1.1460531771280098,-1.1603471099192,-1.1704550570671803,-1.1664469330205842,-1.1564651133077912,2005,-13.087164050572524,-1.0905970042143769
9,1.7817749506446878,1.6132619371913337,1.8431795453175297,1.6916528686229966,2.0548098512848534,2.08353445766617,2.4158660258607565,2.339324908249023,2.198289044492323,2.267347430405087,2.1535297239780427,2.576910907781009,2005,25.019481651493816,2.0849568042911515
17,-0.9649710410569766,-0.9689565916185422,-0.9838307274271131,-0.9907190145122517,-1.0065796046732354,-0.9972750465533454,-1.0957128649090373,-1.1053201013939657,-1.1080215391152253,-1.1094122089201812,-1.0974707511414366,-1.105580402036067,2005,-12.533849893357377,-1.0444874911131148
5,-0.2778903923118328,-0.2579905234527417,-0.24256393955592753,-0.25892660120880345,-0.19355579807938753,-0.20065312941239674,-0.1989470815207385,-0.1444750506964867,-0.2005640090116561,-0.21083137376071623,-0.24104793958669551,-0.280234792427404,2005,-2.707680631024787,-0.2256400525853989
18,-0.6087212996411633,-0.6140281858297506,-0.6128020480072913,-0.6347351785489779,-0.576362742008154,-0.5966734415053648,-0.5961925845958953,-0.6142748898137687,-0.6332568297226732,-0.6441655775531058,-0.644775371106178,-0.6266543147304071,2005,-7.40264246306273,-0.6168868719218942
14,-0.6069723978911874,-0.6528702744258476,-0.6034551235927484,-0.6112709420646659,-0.5903318443631516,-0.6241719139386752,-0.6305480016349634,-0.6203514716521636,-0.6420155110400888,-0.6503594866617315,-0.6493370330126585,-0.6603710543351895,2005,-7.542055054613072,-0.6285045878844226
16,-0.1294916181051899,-0.11900360716465809,-0.04989817337470315,-0.07600941130074661,-0.05993159808640917,-0.06067327315759311,-0.06849909709018735,0.009779189963298626,0.003893087291299435,-0.007261301348987681,-0.05147602405792663,-0.07442724460434195,2005,-0.6829990710361455,-0.05691658925301213
1,-0.2591049746006574,-0.2763016186466675,-0.24511691372902453,-0.2381813555458464,-0.19805624357060575,-0.2205595333795208,-0.22500971253798954,-0.2098810642237848,-0.1941869828724973,-0.44413674903607986,-0.26153603038089185,-0.2796760158896505,2005,-3.051747194413216,-0.2543122662011013
24,-0.5557089426663538,-0.595772338015843,-0.536906372852466,-0.5339660850534949,-0.5435773388858128,-0.5123731296405649,-0.5692424051967904,-0.5864416927460735,-0.5816032737183757,-0.5713243461375053,-0.5739609364107395,-0.585775203128758,2005,-6.746652064452777,-0.5622210053710648
4,2.9665164326455624,2.7232816779364866,2.819754700142996,3.0308230545798067,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2005,17.892438830487716,1.4910365692073098
12,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2005,9.052987649613907,0.7544156374678256
7,0.6249941662027596,0.5952841263663309,0.7116373671158892,0.6604728840824692,0.865473002905106,0.8886554920584596,0.9799603249586456,1.033971175643678,0.9482332929256212,0.953969380898217,0.8089711941594336,0.7864074994580299,2005,9.85802990677464,0.82150249223122
20,2.7698321208732297,2.7534777311009213,2.7337122991768754,2.961879286105303,3.16845198891709,3.160378457301183,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2005,22.418173655581104,1.8681811379650919
25,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2005,9.052987649613907,0.7544156374678256
13,2.3878570265404298,2.6811968707884306,2.8154138122958514,2.967571627776949,3.157009473759725,3.106881907475029,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2005,21.986372490742916,1.8321977075619096
23,1.4965861923910666,2.0524822504554048,2.1394509859777644,2.056472794132247,2.2993191321120348,2.341842615931457,2.6450620969381107,2.596867362040718,2.269272341103665,2.337953609574616,2.2964080500480093,2.2318753198111247,2005,26.763592750516217,2.2302993958763513
19,2.275191968391529,2.622461108613137,2.72777855384921,2.7787967441606263,3.23161192108668,3.218533210334367,0.8277509523344421,0.8262894537233738,3.157079256496126,3.083727548636835,3.1096015230066887,3.138555462354793,2005,30.997377702987805,2.5831148085823172
11,-0.7067810046550793,-0.716024595863196,-0.6778968592128897,-0.6520680564972914,-0.6585972316183941,-0.6854877288179403,-0.7418470937850283,-0.7329539391537127,-0.7584486770598208,-0.7893377433604224,-0.7989065969911558,-0.7675147639546935,2005,-8.685864290969626,-0.7238220242474688
10,-0.6848382984523878,-0.5893106516426101,-0.5565544045273669,-0.5611760702577913,-0.5280553840924321,-0.5216025281765226,-0.5162539728259957,-0.5547829767705579,-0.5958216984580752,-0.6525666742781364,-0.6864157273882792,-0.6854611707736098,2005,-7.1328395576437655,-0.5944032964703138
8,0.05422166404808001,0.0734443571875447,0.05101546190712045,0.22743263099866273,0.16250165056427215,0.11471822850622765,0.5369244762731967,0.3398979367532497,0.2709294968126841,0.22257739316649391,0.22551516206257022,0.1734994554459061,2005,2.452677913726008,0.20438982614383402
6,-0.8680191349688667,-0.8916266234876524,-0.8790270245020599,-0.8987561009944768,-0.9012543847985581,-0.8923774287054793,-0.9603491413527909,-0.9855108037838474,-0.989131714650522,-0.9978942773995331,-0.9980391139575093,-1.0013026677776335,2005,-11.263288416378929,-0.9386073680315774
21,-0.950293025515002,-0.9642987809354989,-0.972064467183192,-0.9752957672608381,-1.0014398662626318,-0.9984362735531832,-1.0778793869639078,-1.0908323339770252,-1.086973596663464,-1.0956343675138742,-1.0982262937824279,-1.0791639204130417,2006,-12.390538080024086,-1.0325448400020072
0,-1.0383009613313345,-1.0419562321434872,-1.051607683013633,-1.0563461155946765,-1.0893189590285342,-1.0875504042625768,-1.1926016567732334,-1.1974642649453746,-1.200158892124806,-1.2058721302170077,-1.1974054977273882,-1.1912330294014455,2006,-13.549815826563497,-1.1291513188802915
3,-0.48172367018024226,-0.42661609454752975,-0.4409069263048438,-0.4053677598878034,-0.4033063143504255,-0.3796708568973055,-0.40826604434122843,-0.3927677826337807,-0.3928316274651633,-0.43154407528985483,-0.41794858505728444,-0.4634046578732554,2006,-5.044354394828717,-0.4203628662357264
22,-1.0428276712925717,-1.0440747665421548,-1.0549184144897663,-1.0627832621436035,-1.0924689948391748,-1.091869551624824,-1.1970836542113672,-1.2044448294941457,-1.2081452327295117,-1.2146960088284,-1.2056156106210987,-1.199173605632833,2006,-13.61810160244945,-1.1348418002041207
15,2.99613706673295,2.7674919446422654,3.1563228434401553,3.059787511378147,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2006,18.33180233137638,1.527650194281365
2,-1.0293437833375925,-1.033978500209388,-1.043630716451283,-1.0470118078013735,-1.0780225206470506,-1.0733213905620513,-1.1794670783639232,-1.1799609319175683,-1.1847853326688842,-1.2101170005704205,-1.1876790283239675,-1.1790204373894584,2006,-13.426338528242962,-1.1188615440202467
26,-1.0102464640262077,-1.0132235420336244,-1.01935362498654,-1.0264689793887254,-1.050038218390623,-1.049644589112507,-1.1474538289330007,-1.149660459471607,-1.159219287485792,-1.1642230643175826,-1.1600357144427966,-1.1583100091208542,2006,-13.10787778170986,-1.0923231484758216
9,2.0232396200946448,1.8418988847593805,2.094267583024966,2.114027760906383,2.3092003482147234,2.384488481157774,2.878021575679827,2.881510650736863,2.6911716249895408,2.7622111924643566,2.5712041212350405,2.7161571460781206,2006,29.267398989341622,2.4389499157784686
17,-0.9579684563926391,-0.9681563510166096,-0.9882380033546854,-0.9820859084906828,-1.009168796203389,-0.9965569931428176,-1.0951502946268565,-1.100456088031716,-1.0919778339120925,-1.1172547059690494,-1.0973126143096013,-1.0942940492119215,2006,-12.49862009466206,-1.0415516745551716
5,-0.2479552150798437,-0.2685152262923893,-0.24697730148017766,-0.28332323373523005,-0.21466516194686902,-0.19291610391396016,-0.2209735833023885,-0.21260742651809292,-0.22335077317727806,-0.19626512374957214,-0.19849917505949574,-0.31754216707019356,2006,-2.8235904913254912,-0.2352992076104576
18,-0.6293821141904149,-0.593765939896395,-0.5546552692640313,-0.591295777695547,-0.5615793416772552,-0.5406919219974805,-0.5704822475909077,-0.5623036124120733,-0.6008035070771073,-0.5946004020756946,-0.6232265921547451,-0.640262331574254,2006,-7.063049057605905,-0.5885874214671588
14,-0.5772755078996268,-0.5965102008888044,-0.571880617811381,-0.5919032868437911,-0.5688402849100997,-0.5562493345074824,-0.6243929201776239,-0.6026870066810708,-0.6398694770566228,-0.6298379295733879,-0.6402916062316755,-0.6391280385335762,2006,-7.238866211115141,-0.6032388509262617
16,-0.11143825707408418,-0.1267334184045816,-0.05607688006865326,-0.08449667600234471,-0.021298044917751544,-0.012934445823340569,0.016750490682543907,-0.008768893879125477,-0.0550461558108806,0.0034459648112617086,-0.050607969989544296,-0.031150585029377446,2006,-0.5383548715058781,-0.044862905958823175
1,-0.25085637843020986,-0.2649289685538184,-0.21753208306984792,-0.20905952602772146,-0.44905832240780563,-0.29391328929459304,-0.2976502250527766,-0.18632169720722236,-0.261207647087107,-0.2115289401080705,-0.2888814027570455,-0.2730202757306675,2006,-3.203958755726886,-0.2669965629772405
24,-0.5402721061171584,-0.5430061655410686,-0.5195458644622282,-0.5498511030921087,-0.5067221572898809,-0.5041117007607522,-0.5468234168816059,-0.5164173199992219,-0.5482992307405431,-0.5781042442491082,-0.577644411777761,-0.577972454554856,2006,-6.508770175466293,-0.5423975146221911
4,2.870675619937681,2.643773208659259,3.0404011910672937,2.9942313489963643,0.7414327481934926,3.291305960064061,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2006,20.452261849024655,1.7043551540853878
12,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2006,9.052987649613907,0.7544156374678256
7,0.709724742874801,0.6828600468605283,0.7683581968375196,0.7368917280480994,0.8908231202177961,0.9267236545968158,1.1041772184359535,1.1801409108657417,1.019587686889558,1.0234297237186218,0.9555473450496815,0.8767766557558057,2006,10.875041030150921,0.9062534191792434
20,2.763289563656947,2.840960495381458,2.402233976334713,2.560168456371005,3.184290940251326,2.948069024905995,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2006,21.569454229007945,1.7974545190839955
25,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2006,9.052987649613907,0.7544156374678256
13,2.6311085761710697,2.831799587198412,2.8436219504481226,2.9989204588841796,3.2542393020011686,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2006,20.17032009169232,1.6808600076410267
23,1.593713287696935,2.0051833628110134,2.2128664653364325,2.0672323108713284,2.2878959392795224,2.388698349766606,2.7696695392068706,2.7116657444978856,2.642436926017541,2.5373571771905645,2.475824886789886,2.321047247798469,2006,28.013591237263057,2.3344659364385882
19,2.1791168058395787,2.6979007648093334,2.742271087021631,2.8640810724458654,3.2011766647327535,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,3.209934657270471,3.2105703258998894,2006,24.12508994822166,2.010424162351805
11,-0.7194966068994372,-0.7072009172774001,-0.6812337554030742,-0.6791226252014141,-0.7158859373651306,-0.6845670497106293,-0.7258430943975507,-0.7403080390741706,-0.7727788892246128,-0.7692130047401802,-0.7728920339086923,-0.7659559057346517,2006,-8.734497858936944,-0.7278748215780787
10,-0.6601665230245083,-0.5987335873253148,-0.5563547331196931,-0.5893200473675697,-0.6328950615469024,-0.560251304214798,-0.5459042395483316,-0.5328500793924164,-0.5527890565168184,-0.5806610765256085,-0.6003016127819658,-0.6145793170662864,2006,-7.024806638430213,-0.5854005532025177
8,0.12096526718206144,0.1659782811854591,0.15579390794596049,0.126886649497798,0.22619703195882973,0.24467770551503912,0.36104781641598643,0.3916610981733803,0.13293813701787596,0.15925635903965515,0.19908979463251653,0.17725504038461962,2006,2.461747088949182,0.2051455907457652
6,-0.8745114530012221,-0.8788799192433054,-0.8695891144371827,-0.8449727256309807,-0.8818186655031054,-0.8964242767509528,-0.9781668673300192,-0.9825333283658941,-0.9662642797687715,-0.984001293877463,-0.9812852780241129,-0.9800278052130127,2006,-11.118475007146023,-0.9265395839288352
21,-0.9494706579209695,-0.9526491244804424,-0.9594918123794504,-0.9627296302312317,-0.9845245510208599,-0.9782971193047874,-1.0557016162841606,-1.0708181150602272,-1.0642435069919831,-1.0751725797591,-1.063641182968063,-1.046383918928961,2007,-12.163123815330234,-1.0135936512775194
0,-1.036098361871754,-1.0395419165069515,-1.050776690883906,-1.054275560095013,-1.0864360129539894,-1.0871495285069805,-1.1888432497336021,-1.1931054219999155,-1.1998945116388395,-1.2035281147922425,-1.197325375065925,-1.1896068613562922,2007,-13.526581605405411,-1.1272151337837844
3,-0.4800333309710536,-0.42220758959047316,-0.4228691986342737,-0.40253010890318247,-0.37765449273683366,-0.3303156240184477,-0.4052766083695291,-0.3650025468120549,-0.36912480714997425,-0.36973997021340765,-0.3724016633368799,-0.4389156636684561,2007,-4.756071604404566,-0.3963393003670472
22,-1.0429414570633095,-1.0463901293504128,-1.0546057971270786,-1.0610554054321666,-1.0926081155781084,-1.0924002940714648,-1.1968067446169162,-1.2033977478786733,-1.2082027513118636,-1.21414519223643,-1.2053024996940647,-1.1977435343225364,2007,-13.615599668683025,-1.1346333057235853
15,0.639808682030875,2.9540844561746735,0.6929171743716133,3.1833954688358785,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,13.822268746595903,1.1518557288829918
2,-1.0272068237641538,-1.0315959377095572,-1.0407500113570818,-1.0451894347950315,-1.0772827516384351,-1.074000175426691,-1.1779293862592959,-1.1843649187953682,-1.1870884876435541,-1.1971471740115724,-1.1867184934935602,-1.1819659713306434,2007,-13.411239566224943,-1.117603297185412
26,-1.005815298227259,-1.0105537136766898,-1.011714735539647,-1.0142966087750938,-1.0372855391950158,-1.037755307571848,-1.1336176003661929,-1.139521537091197,-1.1497677303314942,-1.1535143722487786,-1.1495680518516438,-1.1457563184457373,2007,-12.989166813320596,-1.0824305677767163
9,2.2878466606094228,2.0423487934536384,2.3054273237610468,2.2663145670992,2.6216119774165016,2.5380216516342116,3.0131442066162544,2.995797606417052,2.7559490042004193,2.827836197750726,2.6695477184467435,2.769488225360958,2007,31.09333393276618,2.591111161063848
17,-0.9538466503304275,-0.9543881088654111,-0.9873048171974088,-0.977720449989615,-0.987522271705025,-0.9909472008730694,-1.088674485600865,-1.0919486649126235,-1.0918150454714743,-1.1125254425971562,-1.085001369105233,-1.0830135291282539,2007,-12.404708035776563,-1.033725669648047
5,-0.2286031611761497,-0.2452210431297245,-0.2481199473564515,-0.23644706390147757,-0.18559058370901277,-0.171311671924706,-0.11314011161398432,-0.1133925945638253,-0.19213759698914634,-0.1371267547154631,-0.1615056988654753,-0.18866776621774461,2007,-2.221263994163161,-0.1851053328469301
18,-0.5440085457407602,-0.5496561649431281,-0.5384828488585955,-0.549890073045945,-0.5248409221300712,-0.5149507169926687,-0.5280419455031927,-0.5403707763707963,-0.5673046605986682,-0.5990379483225124,-0.580925575330754,-0.590269446321554,2007,-6.627779624158646,-0.5523149686798872
14,-0.5658934918340743,-0.5963830344495613,-0.5346182409681353,-0.5622760319534553,-0.53468426647605,-0.5161736517074739,-0.5386557714936693,-0.5509820539454394,-0.5852656518801912,-0.5593204537985096,-0.5702074122841346,-0.559694220738004,2007,-6.674154281528699,-0.5561795234607249
16,-0.02675428123237085,-0.012915300186664255,0.07478782138071066,0.023421267624344204,0.14996090966896894,0.0880514638748302,0.16346944535337207,0.10838310674621679,0.07159173521507556,0.16336564925469277,0.11386909455687615,0.09750981257494856,2007,1.0147407248310008,0.08456172706925007
1,-0.23449430357703732,-0.26920774219790783,-0.24650208657291234,-0.22082304674258557,-0.34172600984079865,-0.14762151916955954,-0.16759691492907988,-0.16110040784450422,-0.33618727933159226,-0.2359422175312021,-0.2323744272065105,-0.25289207161653693,2007,-2.846468026560227,-0.23720566888001893
24,-0.47333975716023124,-0.5122859547823677,-0.4855448210887468,-0.47717018296801783,-0.555524773994878,-0.526372254053876,-0.48140486911040936,-0.47217645031595085,-0.5120289412065896,-0.4818698541552933,-0.504773905422478,-0.4973597232539523,2007,-5.979851487512791,-0.49832095729273257
4,2.9967574309416114,2.659939607742531,2.9572375679630927,3.1379802861750066,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,18.103977858005106,1.5086648215004255
12,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,9.052987649613907,0.7544156374678256
7,0.7772271670160035,0.7434146635885599,0.9072811636215221,0.8323798522644132,1.0339903956285548,0.9320951989888678,1.0413478691345894,1.0646554941882644,0.9881147727006179,1.068455162836154,0.9667888824404789,0.9841796890169436,2007,11.33993031142497,0.9449941926187475
20,2.7850451239154665,2.8396397906034228,0.6929171743716133,3.1081994165657183,3.292571426902137,3.1401318755308205,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,20.728946579995682,1.7274122149996403
25,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,9.052987649613907,0.7544156374678256
13,2.5475403787128474,2.9537407630956385,2.98476655960275,3.130948191466919,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,17.969058858061018,1.497421571505085
23,1.7540702835300161,2.232847094693171,2.3635384487071023,2.2798948495588895,2.4337437732136635,2.9017381432356033,3.132602880646878,2.996754461504708,2.8138293386423867,2.9195102352234805,2.8417411575563665,2.623378076397217,2007,31.29364874290948,2.6078040619091234
19,2.389561071876186,2.8366388883461755,3.0265114251491787,3.108714211200278,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2007,17.713488561754684,1.4761240468128902
11,-0.7045197479578371,-0.6836810765244852,-0.6381258294673537,-0.6501463281264793,-0.658275376893004,-0.6536360014853827,-0.7069830507030596,-0.7103597629047042,-0.7208382769074907,-0.7618232336573149,-0.7394138223479781,-0.7308151608696695,2007,-8.358617667844758,-0.6965514723203965
10,-0.6063639455525238,-0.5323996945270955,-0.4846877098899439,-0.47609941012813334,-0.4482306644244354,-0.43681753025961645,-0.42696681813805315,-0.41217059568431264,-0.44707032419849013,-0.4764276365062302,-0.5399154236081153,-0.5445699246796016,2007,-5.831719677596551,-0.48597663979971256
8,0.18496799388582283,0.17597739010155522,0.20073752262964947,0.24697598562831286,0.346894044559467,0.22972115785505012,0.29314814617694557,0.37407600310507105,0.09332700663833514,0.1245452888627953,0.09259676221517037,0.0021445057662796085,2007,2.3651118074244546,0.19709265061870454
6,-0.8647368914594721,-0.8774367673936794,-0.8791718712229937,-0.8484452213589408,-0.8587472575635202,-0.8561270632542121,-0.9262104388879806,-0.9361346277862302,-0.9396379995011356,-0.9650092613650745,-0.961402792726649,-0.9675544313742722,2007,-10.88061462389416,-0.9067178853245134
21,-0.9241915764850119,-0.9331766031667503,-0.9337936914070587,-0.9454531222954026,-0.9529849961983263,-0.9575745466603377,-1.049913393158612,-1.0471052832084522,-1.0622719581000537,-1.073871438203265,-1.067032339472977,-1.0563812361075577,2008,-12.003750184463804,-1.0003125153719836
0,-1.0359239202608985,-1.039654770950814,-1.0490269668390124,-1.0541314175973364,-1.0858453018799457,-1.0845970730242451,-1.185742862400695,-1.1926515292019249,-1.1964940419903738,-1.2045678397797819,-1.1966928277385835,-1.1890585837513983,2008,-13.51438713541501,-1.1261989279512508
3,-0.4274117730450204,-0.39121878525538006,-0.3724365728301564,-0.38215968521364846,-0.34596587997972844,-0.30677693565458447,-0.3393808759834252,-0.29671621546031945,-0.3071204988790169,-0.32655276487384494,-0.3307413935278069,-0.4823812457074898,2008,-4.308862626410422,-0.35907188553420183
22,-1.0423433715403767,-1.0455950184959286,-1.0546210121187733,-1.0595522050992519,-1.0927350908557065,-1.0923666353178463,-1.1961941680874304,-1.2035204216078599,-1.2081183424908024,-1.2128143442523796,-1.205636344116828,-1.1980293386059386,2008,-13.61152629258912,-1.13429385771576
15,0.639808682030875,0.6759489227706124,0.6929171743716133,0.6922499052579446,0.7414327481934926,0.7401884448828665,0.8277509523344421,0.8262894537233738,0.8127559967697754,0.813053722491681,0.7994201771824712,0.7911714696047593,2008,9.052987649613907,0.7544156374678256
2,-1.026224966697339,-1.0327655201277663,-1.0438335830072127,-1.047145654406359,-1.0777023221209334,-1.0739440775039935,-1.1762416754127536,-1.182561614976325,-1.1858645597381667,-1.1932199842014952,-1.1815175488020857,-1.1771072985128073,2008,-13.398128805507236,-1.1165107337922697
26,-0.9979454895546689,-0.9990169116654956,-1.0023778023029837,-1.003274855649167,-1.0314005111115534,-1.024101073187281,-1.1201534182793338,-1.1299836546469368,-1.1393130949229138,-1.149628771438203,-1.1552609777977172,-1.1515482297399886,2008,-12.904004790296243,-1.075333732524687
