STATES,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,YEAR,CONSUMER_TYPE
Ceará,235032.0,213582.0,217167.0,219397.0,222999.0,229615.0,224447.0,231585.0,241135.0,243520.0,245191.0,245457.0,2016,Outros
Rio Grande do Norte,91406.0,82336.0,88995.0,89567.0,90738.0,93574.0,95052.0,101497.0,108844.0,107110.0,110163.0,107898.0,2016,Outros
Paraíba,86588.0,76931.0,82510.0,80139.0,80240.0,78599.0,77372.0,85054.0,86582.0,88023.0,91294.0,92771.0,2016,Outros
Pernambuco,192845.03,176564.91,199443.85,199377.78,205841.1,192765.5,190704.83,199093.31,202556.83,211218.11,209553.39,214301.34,2016,Outros
Alagoas,71968.0,67176.0,70556.0,60914.0,63429.0,56604.0,53514.0,54067.0,65226.0,70950.0,72327.0,75453.0,2016,Outros
Sergipe,58100.0,57315.0,60579.0,57607.0,57567.0,54179.0,53310.0,56439.0,57163.0,61620.0,66197.0,63073.0,2016,Outros
Bahia,340091.0,315629.0,408912.0,408000.0,413455.0,411986.0,381233.0,404888.0,411167.0,396454.0,400833.0,380084.0,2016,Outros
Minas Gerais,581238.0,536576.0,564158.0,633719.0,671047.0,679585.0,657647.0,667784.0,693055.0,676683.0,649070.0,573165.0,2016,Outros
Espírito Santo,119643.0,168292.0,185253.0,171404.0,163684.0,148728.0,149629.0,135982.0,150743.0,166819.0,144343.0,128118.0,2016,Outros
Rio de Janeiro,660718.0,634704.0,655645.0,647704.0,603559.0,572578.0,554056.0,587770.0,597409.0,598170.0,578380.0,601373.0,2016,Outros
São Paulo,1181249.0,1174434.0,1211445.0,1254542.0,1234955.0,1166989.0,1159312.0,1228681.0,1252280.0,1267574.0,1246304.0,1236610.0,2016,Outros
Paraná,428319.0,437447.0,432372.0,433595.0,418416.0,391566.0,388155.0,384255.0,389264.0,393405.0,408544.0,421331.0,2016,Outros
Santa Catarina,396425.0,392388.0,378509.0,407094.0,373533.0,360594.0,364329.0,358069.0,363887.0,350247.0,378235.0,381741.0,2016,Outros
Rio Grande do Sul,636153.0,725777.0,681829.0,580103.0,534870.0,504036.0,495444.0,488008.0,486724.0,475947.0,499203.0,645113.0,2016,Outros
Mato Grosso do Sul,95394.0,100017.0,101027.0,105427.0,100066.0,87797.0,90789.0,98496.0,100018.0,101686.0,109757.0,107447.0,2016,Outros
Mato Grosso,136443.0,140920.0,154487.0,158435.0,156126.0,167078.0,180357.0,195468.0,187054.0,171291.0,158080.0,139326.0,2016,Outros
Goiás,221362.0,214254.0,216223.0,259481.0,282500.0,285952.0,284640.0,283257.0,276030.0,265348.0,254868.0,214784.0,2016,Outros
Distrito Federal,126986.0,122795.0,128612.0,140488.0,136081.0,133381.0,128270.0,126852.0,135529.0,136423.0,131716.0,133006.0,2016,Outros
Rondônia,57792.0,55811.0,65027.0,59474.0,65245.0,62311.0,60913.0,69199.0,66845.0,66454.0,66725.0,60310.0,2017,Outros
Acre,23409.0,22371.0,23670.0,23238.0,24934.0,24057.0,24742.0,26686.0,26261.0,26902.0,24938.0,26066.0,2017,Outros
Amazonas,80028.0,77718.0,86233.0,83018.0,91195.0,88447.0,89079.0,97718.0,89965.0,89815.0,89819.0,81430.0,2017,Outros
Roraima,17183.0,15674.0,18026.0,16775.0,17381.0,16269.0,15622.0,17836.0,18163.0,19041.0,19950.0,18450.0,2017,Outros
Pará,138859.0,145493.0,152754.0,154726.0,160550.0,156920.0,135747.0,153869.0,166559.0,163712.0,154117.0,162046.0,2017,Outros
Amapá,14173.0,12611.0,11060.0,11287.0,18083.0,14513.0,13472.0,16633.0,25265.0,8295.0,15769.0,16151.0,2017,Outros
Tocantins,41652.0,40139.0,45267.0,43648.0,47965.0,52193.0,49835.0,52001.0,50919.0,52907.0,49329.0,43431.0,2017,Outros
Maranhão,100424.0,94933.0,96438.0,100838.0,105095.0,108721.0,110196.0,117904.0,122014.0,129978.0,122707.0,116072.0,2017,Outros
Piauí,60271.0,55467.0,60635.0,63384.0,69707.0,69833.0,67409.0,71721.0,76036.0,73853.0,78325.0,69824.0,2017,Outros
Ceará,227217.0,210891.0,201128.0,206225.0,216310.0,222825.0,216576.0,226761.0,239521.0,246515.0,246913.0,245522.0,2017,Outros
Rio Grande do Norte,99144.0,92893.0,90874.0,87568.0,91354.0,95020.0,90344.0,95731.0,105450.0,110830.0,110173.0,114141.0,2017,Outros
Paraíba,110271.0,77886.0,81959.0,82014.0,84462.0,81741.0,77410.0,83440.0,78181.0,91254.0,94920.0,94761.0,2017,Outros
Pernambuco,206341.12,213380.57,224749.51,226549.24,229096.81,206617.96,202883.0,200964.98,212544.94,221886.68,228672.4,237540.05,2017,Outros
Alagoas,77294.0,75474.0,78996.0,84070.0,71443.0,68044.0,52888.0,69754.0,60772.0,69889.0,70606.0,60828.0,2017,Outros
Sergipe,63371.0,60261.0,64775.0,61050.0,57531.0,53617.0,52439.0,55088.0,52491.0,58016.0,62391.0,65844.0,2017,Outros
Bahia,429548.0,353893.0,395442.0,374022.0,418264.0,418346.0,393848.0,399544.0,402712.0,443162.0,404491.0,384815.0,2017,Outros
Minas Gerais,604981.0,592119.0,596311.0,641732.0,664794.0,668636.0,666063.0,682678.0,702832.0,675333.0,670271.0,552762.0,2017,Outros
Espírito Santo,159099.0,150536.0,163104.0,155519.0,162293.0,147452.0,116275.0,124989.0,153490.0,173826.0,152353.0,139622.0,2017,Outros
Rio de Janeiro,641902.1799999999,622419.0,658605.0,630968.0,541060.0,583837.0,574914.0,582187.0,511303.0,571917.0,568239.0,583498.0,2017,Outros
São Paulo,1201644.0,1168512.0,1252482.0,1263338.0,1240091.0,1216372.0,1187073.0,1242297.0,1335192.0,1325990.0,1271411.0,1262726.0,2017,Outros
Paraná,430151.0,444498.0,464434.0,447925.0,412581.0,404917.0,400334.0,404650.0,412272.0,428756.0,425131.0,430338.0,2017,Outros
Santa Catarina,411028.0,422847.0,418779.0,403565.0,355822.0,374945.0,372265.0,376571.0,395034.0,387307.0,394246.0,397728.0,2017,Outros
Rio Grande do Sul,697257.0,688849.0,678490.0,583911.0,520704.0,495185.0,489822.0,492348.0,484469.0,480474.0,489624.0,606110.0,2017,Outros
Mato Grosso do Sul,105404.0,103828.0,106103.0,109812.0,101576.0,99706.0,97232.0,106941.0,110014.0,112057.0,111560.0,107337.0,2017,Outros
Mato Grosso,143728.0,164140.0,160569.0,162837.0,163666.0,178231.0,192227.0,200982.0,211632.0,203062.0,183371.0,172631.0,2017,Outros
Goiás,255969.0,238433.51,231628.29,241445.79,282410.75,288126.3,293037.37,278946.6,290510.0,272889.0,266387.0,221735.0,2017,Outros
Distrito Federal,131811.0,125503.0,110368.0,135266.0,128484.0,131224.0,125351.0,122426.0,121977.0,125053.0,130437.0,119758.0,2017,Outros
Rondônia,59016.130000000005,64379.420000000006,63313.46,65414.689999999995,67247.22,60592.950000000004,65290.51,68692.59,65692.1,73775.51999999999,65316.99,60245.57,2018,Outros
Acre,23207.75,20562.88,17085.089999999997,23474.12,22755.43,22219.6,22467.159999999996,21761.510000000002,23798.65,23200.670000000002,26055.249999999996,20950.649999999998,2018,Outros
Amazonas,78186.9,73341.03,89942.77,83768.5,88127.18,87014.37000000001,90719.06999999999,98657.70999999999,90129.92000000001,104640.16,88319.45,84004.89000000001,2018,Outros
Roraima,17615.93,17803.59,19588.38,19227.6,18137.760000000002,16873.18,16109.7,18840.67,18044.58,20857.7,19397.41,18015.13,2018,Outros
Pará,151874.01,139890.46000000002,155998.02000000002,162309.99,167905.33,152014.48,148294.19000000003,151734.17,159947.48,167145.59,165593.28,164290.68999999997,2018,Outros
Amapá,13279.759999999998,11826.38,13654.159999999998,14196.56,14576.619999999999,13601.28,13076.750000000002,15088.22,13229.31,15999.91,15703.92,13246.27,2018,Outros
Tocantins,42612.08,41607.869999999995,45722.560000000005,44900.23,49200.560000000005,51582.57000000001,50291.439999999995,54885.37000000001,52120.67,49800.46000000001,45727.97,45014.02,2018,Outros
Maranhão,103799.83,96258.06999999999,104875.47999999998,105580.07,114193.66999999998,116095.53,113739.73999999999,122691.29999999999,123859.90000000001,127432.42000000001,121366.67,114543.18000000001,2018,Outros
Piauí,64352.29,55487.520000000004,60130.68,61430.79,61603.69,69025.35,65984.88,75432.69,76649.53,79333.49,75775.72,37046.82,2018,Outros
Ceará,227166.96,207777.92,207853.6,212964.80000000002,217422.03,226299.00000000003,218396.4,225254.24000000002,234194.02999999997,233513.69999999998,240862.36000000004,226647.87,2018,Outros
Rio Grande do Norte,106043.0,91641.0,94718.0,88294.0,82922.0,93642.0,92840.0,101960.0,109395.0,115109.0,118685.0,112526.0,2018,Outros
Paraíba,101848.98999999999,90465.39000000001,90865.57,86044.74000000002,86313.11,85464.33,86745.01,91815.93,93604.23,101124.23000000001,102698.26,104064.96,2018,Outros
Pernambuco,215361.48,209063.5,204393.25,198183.07,205784.15,196279.85,199357.63,204885.71,213647.38,233569.32,232775.43,225389.48,2018,Outros
Alagoas,79919.0,73234.0,72995.0,68374.0,61348.0,53007.0,60630.0,59916.0,68557.0,80869.0,84756.0,80419.0,2018,Outros
Sergipe,66450.93000000001,61532.619999999995,64478.990000000005,63390.58,60142.78999999999,57092.729999999996,56752.82000000001,60850.509999999995,60825.07,66044.0,67611.84999999999,69867.5,2018,Outros
Bahia,399833.25,360908.27,360307.56,382151.45999999996,429175.23,424956.3,421302.54,435325.26,432679.34,465663.41000000003,431007.29,398617.27999999997,2018,Outros
Minas Gerais,605682.73,606941.01,566376.88,626776.4400000001,674046.17,683806.2000000001,688764.27,707516.59,696339.5599999999,683618.63,623214.61,580653.43,2018,Outros
Espírito Santo,157981.0,148290.0,166694.0,136069.0,143536.0,154013.0,143534.0,162422.0,173933.0,146856.0,170390.0,156387.0,2018,Outros
Rio de Janeiro,657025.55,618809.87,679610.31,668788.75,660296.28,622731.5599999999,614489.29,634991.04,629185.65,668841.41,637114.6000000001,722693.78,2018,Outros
São Paulo,1208680.8499999999,1178243.06,1268672.8299999998,1288925.98,1299296.68,1276147.06,1279714.19,1267749.56,1330102.7499999998,1299284.7800000003,1286682.05,1313900.2300000002,2018,Outros
Paraná,459715.07,483016.47,499384.01,503639.14999999997,485538.22000000003,454031.24,449350.29,457399.10000000003,469254.93,460302.52,466771.12,486105.63999999996,2018,Outros
Santa Catarina,412443.8900000001,427456.99999999994,419042.4099999999,416655.31999999995,405563.43999999994,389146.62,377314.37,386166.6100000001,386788.75,377962.5999999999,406571.64999999997,415499.92,2018,Outros
Rio Grande do Sul,753216.59,713539.77,693004.0900000001,592270.0900000001,547109.9600000001,502096.92,484533.54999999993,493015.56,482387.77999999997,480765.59,517320.82000000007,599660.35,2018,Outros
Mato Grosso do Sul,107093.73,106615.6,112481.39000000001,118529.22999999998,115432.31000000001,105875.19,102664.29000000001,107321.34,104423.40999999999,106963.62,108639.6,110375.05,2018,Outros
Mato Grosso,147395.32,160117.41000000003,166641.67,163644.41,176410.83999999997,172824.03999999998,198983.68,210328.36999999997,222149.63,207053.18,199138.71,187735.73,2018,Outros
Goiás,225027.0,234044.0,235416.0,240670.0,254817.0,295140.0,299774.0,312515.0,296522.0,288068.0,255529.0,256733.0,2018,Outros
Distrito Federal,119251.58,120122.32,118820.31,127416.61,124655.60999999999,124394.62,122010.50000000001,123023.07,126929.11000000002,131917.76,127086.3,119367.43999999999,2018,Outros
Rondônia,58981.659999999996,59032.72,62489.54,62375.01,63935.34,61875.909999999996,64918.8,67516.22,81254.1,65569.65,64797.170000000006,75923.71999999999,2019,Outros
Acre,22365.609999999997,20508.19,22393.579999999998,22239.72,23723.720000000005,30461.510000000002,24601.440000000002,22863.76,26442.370000000003,24832.7,25385.309999999998,24179.43,2019,Outros
Amazonas,80072.0,79845.0,92385.0,92506.0,92549.0,90583.0,94801.0,97081.0,89766.0,104068.0,94229.0,93652.0,2019,Outros
Roraima,18795.29,18330.35,21309.69,20793.17,19417.420000000002,17210.539999999997,17895.329999999998,18687.289999999997,20546.32,19963.120000000003,20230.05,19978.48,2019,Outros
Pará,147912.62,148027.48,158349.52000000002,154455.15999999997,160246.01,156379.16,154392.32,144934.15,168700.13999999998,172498.69,164389.51,170213.89,2019,Outros
Amapá,13449.0,12945.0,13419.0,14222.0,15024.0,15380.71,14220.0,16772.0,17311.0,16955.0,17652.0,15504.0,2019,Outros
Tocantins,44263.259999999995,45345.38,45540.73,46464.42,49805.45999999999,53438.99,55064.780000000006,54517.87,55983.38999999999,50923.93,49195.729999999996,49191.57000000001,2019,Outros
Maranhão,104284.94999999998,102086.73,105137.35,109018.43000000001,113497.45000000001,117400.62000000001,118074.29999999999,119344.18000000001,128521.2,127931.40999999999,130433.65000000001,132393.03999999998,2019,Outros
Piauí,60045.78999999999,60635.8,65551.63,63747.81,67006.31,69796.52,71010.04,73318.16000000002,77708.08,79243.91,102948.32,77092.13,2019,Outros
Ceará,234465.04,223204.38999999998,217358.71000000002,209967.24,221515.38,193599.78,192192.61999999997,223048.23999999996,256043.98,247788.72,282890.91,278421.74,2019,Outros
Rio Grande do Norte,104456.0,94958.0,87478.0,84082.0,88533.0,91507.0,93866.0,99569.0,105731.0,115991.0,115532.0,116320.0,2019,Outros
Paraíba,97550.22,88506.1,94642.31,94649.23,95919.44,91166.50000000001,89219.06999999999,89133.04000000001,93239.8,98235.44,105701.08,111374.39,2019,Outros
Pernambuco,212967.0,199733.0,216367.0,208263.0,228522.0,202587.0,209259.0,211964.0,205696.0,227744.0,240350.0,255867.0,2019,Outros
Alagoas,77103.0,70899.0,71453.0,67909.57,65629.0,60977.0,59315.0,59799.0,66994.0,79949.0,94184.0,102861.0,2019,Outros
Sergipe,63901.82,62808.09,62459.63,62855.40000000001,64492.310000000005,58641.93,55882.52,58545.67,61118.770000000004,64304.28999999999,68845.12000000001,70650.56999999999,2019,Outros
Bahia,431802.10000000003,416190.11,423971.30000000005,393455.74999999994,437254.57,424207.85000000003,434225.36000000004,431780.76,455643.17,499240.26999999996,492307.56,481171.95999999996,2019,Outros
Minas Gerais,640439.25,673027.23,606758.44,610150.27,646763.3099999999,685266.12,684639.25,690559.33,718186.2000000001,704232.98,713485.8899999999,610515.32,2019,Outros
Espírito Santo,147623.86000000002,189460.11000000002,186657.02000000002,171957.68000000002,173741.84999999998,170076.88,128587.25,177161.17,189331.67,162462.99,192634.65999999997,168134.66999999998,2019,Outros
Rio de Janeiro,681798.05,655394.46,684982.77,626496.22,619658.5599999999,600938.94,606758.6100000001,614028.72,621368.29,656988.45,645026.09,634848.98,2019,Outros
São Paulo,1190879.41,1226894.2,1215994.49,1198041.0000000002,1223035.2000000002,1144469.6199999999,1146043.61,1155195.1800000002,1206727.75,1277984.1199999999,1286986.07,1216074.0499999998,2019,Outros
Paraná,501092.82999999996,523214.13999999996,517055.37000000005,506574.25,494938.59,474827.41,480241.41000000003,495307.96,489770.27999999997,511389.12999999995,524890.39,524495.4500000001,2019,Outros
Santa Catarina,445171.45,466510.0899999999,417504.32000000007,421885.18,406807.94000000006,393584.02999999997,378789.05,400725.4100000001,403178.39999999997,405289.57,431194.83999999997,431520.83999999997,2019,Outros
Rio Grande do Sul,655325.0999999999,674964.82,634747.95,565242.1799999999,539899.63,505233.08,488829.68,475470.58999999997,464563.84,473734.29000000004,501338.26,618165.0700000001,2019,Outros
Mato Grosso do Sul,112574.98000000001,116512.23,114991.64000000001,116923.77,113274.84999999999,104391.21999999999,103127.25000000001,108308.01,112749.38,116436.26,121422.97,116802.45999999998,2019,Outros
Mato Grosso,168199.30000000002,170114.72000000003,174976.19000000003,173939.85,175636.11,190316.78,208668.26,218045.66000000003,238420.41,216074.29,207136.02999999997,196528.79999999996,2019,Outros
Goiás,252983.44,256430.81999999998,234121.09,247524.93999999997,262288.85,290225.52,288548.18,276873.91000000003,289813.31,296953.19,288149.58,244039.58,2019,Outros
Distrito Federal,123940.0,132056.0,115820.0,126551.0,124552.0,127146.0,119183.0,122499.0,128506.0,124188.0,135054.0,122373.0,2019,Outros
Rondônia,60321.32000000001,63722.799999999996,61791.16,60778.340000000004,60271.09000000001,56894.64,61146.899999999994,65288.29,73600.94999999998,67413.37,63536.01999999999,79271.97,2020,Outros
Acre,22486.45,23431.83,23709.190000000002,20934.780000000002,19652.11,20276.090000000004,19930.85,21258.01,22921.659999999996,22894.070000000003,22792.010000000002,21579.97,2020,Outros
Amazonas,85863.56,86563.62,90068.29,73702.54999999999,74019.87,75690.12,81247.81,85144.78,84184.97,87402.57,84510.56999999999,84090.92,2020,Outros
Roraima,20263.07,20411.57,21278.69,17745.62,16784.26,16178.89,16802.92,17091.32,18489.550000000003,19474.43,19465.8,20207.94,2020,Outros
Pará,149029.53999999998,151421.32,158591.27000000002,149679.22,141834.8,139551.93,156204.35,166177.38999999998,169998.21,162637.29,148814.74,155083.12,2020,Outros
Amapá,15606.35,13146.12,13574.730000000001,12676.31,13096.490000000002,13248.590000000002,13703.16,14088.75,13380.359999999999,13819.48,11998.130000000001,13113.099999999999,2020,Outros
Tocantins,45992.38,47571.06,47475.57,45017.659999999996,47662.68,49504.17999999999,54360.59,53871.409999999996,53279.22,52893.48,48059.490000000005,49484.92,2020,Outros
Maranhão,107723.24,105636.35000000002,107966.12,103856.53,104892.29999999999,117382.02,119688.83,119053.20000000001,119728.48000000001,127630.52,118811.63,119039.43000000001,2020,Outros
Piauí,67080.40000000001,61847.59999999999,66967.69,67170.54999999999,64790.36,66791.85,71492.94,76134.79999999999,78714.47,89252.2,86618.86,93896.39,2020,Outros
Ceará,245388.85,214420.16999999998,215523.09000000003,211185.49,205823.87000000002,213876.67000000004,206739.26,237598.88000000003,230906.16,278605.04,237368.13999999998,250447.3,2020,Outros
Rio Grande do Norte,105347.0,90679.0,92138.0,82904.0,79685.0,78954.0,83874.0,93041.0,105107.0,106587.0,94608.0,88683.0,2020,Outros
Paraíba,101309.15000000001,102965.63999999998,95905.78000000001,87745.46999999999,86552.62000000001,80626.06999999999,90526.19,90928.68000000001,94993.12999999999,100026.07,103767.70999999999,102305.2,2020,Outros
Pernambuco,221645.0,198911.0,217073.0,210168.0,216563.0,195972.0,206369.0,204414.0,214333.0,225319.0,206467.0,195511.0,2020,Outros
Alagoas,92093.34,83128.17,80590.98000000001,68038.87,63113.59,61853.88,62050.73,62765.15,66828.42000000001,84214.49,109181.24,100242.29000000001,2020,Outros
Sergipe,67493.87,67683.72,65884.11,57687.52000000001,56508.329999999994,54253.05,54907.7,56901.600000000006,59517.569,64223.740000000005,66290.06,68722.81,2020,Outros
Bahia,416369.86,370957.30999999994,383602.85000000003,378487.62999999995,386254.64,400346.9199999999,420754.38,417904.9,446467.52999999997,483379.06,348605.89999999997,335541.05,2020,Outros
Minas Gerais,640336.13,589672.82,577346.49,581484.54,620677.44,658182.63,680877.6,720488.2,718826.19,854282.39,664178.71,520008.3900000001,2020,Outros
Espírito Santo,124626.89,149297.47,150475.21000000002,138570.48,175085.86000000002,170767.31,127538.94,166349.65000000002,181078.34,165270.55000000002,177449.96,164214.97999999998,2020,Outros
Rio de Janeiro,661861.64,636503.97,662997.61,596357.75,592422.89,566573.6,567266.48,575423.58,645656.47,695768.86,668476.27,732585.6200000001,2020,Outros
São Paulo,1266805.8399999999,1196249.97,1275162.09,1247600.3599999999,1223883.69,1181767.4899999998,1214356.8200000003,1294743.8300000003,1327913.5999999999,1334987.73,1270678.08,1214121.53,2020,Outros
Paraná,530710.2999999999,549960.16,555267.7899999999,525864.95,484263.51,479494.19,463104.77,466090.04,472395.3,493273.42000000004,513512.19,524865.41,2020,Outros
Santa Catarina,452168.45,472013.29999999993,447439.61000000004,424612.96,377578.4799999999,374395.21,382486.67999999993,390110.08999999997,407013.9700000001,418124.89,433050.85,436659.4,2020,Outros
Rio Grande do Sul,737221.88,700221.5700000001,708573.99,580427.9099999999,522853.45999999996,469148.81,451364.48,461552.99000000005,427763.67000000004,441484.8400000001,496505.62,579024.87,2020,Outros
Mato Grosso do Sul,110071.99000000002,115256.77,121419.79999999999,117493.59,111315.35,100770.92,100795.75,108096.81,110802.34999999998,116436.67000000001,112050.81999999999,116060.12999999999,2020,Outros
Mato Grosso,172823.83,185043.71000000002,186567.05,177604.57999999996,172275.26,185513.74,216691.98999999996,225813.18,233354.18,248783.80000000002,221749.24,206510.98,2020,Outros
Goiás,230036.66999999998,229494.63999999998,218094.83999999997,234894.15,252725.30000000002,274995.08,285374.13,298115.91000000003,300952.5,310944.47000000003,266665.56,274091.79000000004,2020,Outros
Distrito Federal,120090.0,117734.0,117845.0,117209.0,108229.0,108088.0,106295.0,112188.0,113481.0,118630.0,114765.0,114015.0,2020,Outros
Rondônia,61765.12000000001,62610.33000000001,61586.35,63609.91,62724.619999999995,61765.46,62256.020000000004,70327.47,71213.37,72076.77,67497.23,70345.39,2021,Outros
Acre,20303.98,19210.23,18634.239999999998,20243.07,19739.3,19962.73,18579.03,20954.72,23480.96,25857.73,21630.8,22105.559999999998,2021,Outros
Amazonas,75891.0,70867.0,74058.0,75081.0,79481.0,82863.37,86188.54000000001,65437.84,87094.48999999999,87156.05,83996.82,79594.98,2021,Outros
Roraima,18763.229999999996,18615.449999999997,17482.26,18650.95,17298.69,17343.91,17464.88,18034.47,19709.090000000004,19973.340000000004,21261.93,20833.2,2021,Outros
Pará,148135.28,142005.87,159698.29,158527.34000000003,160444.37,151338.85000000003,151409.41,158053.72,155880.39999999997,164418.82,165347.48,166771.49,2021,Outros
Amapá,13533.380000000001,14724.23,13635.35,14476.26,13636.559999999998,14302.62,14037.58,15454.57,15718.87,15534.4,15785.3,13586.210000000001,2021,Outros
Tocantins,47316.09,52263.57,40637.38999999999,49831.08999999999,51334.060000000005,53068.25,54121.52,55855.76,54269.63,50161.48,46956.520000000004,45139.31,2021,Outros
Maranhão,111751.12999999999,106331.37,110326.9,110782.32,117414.72999999998,117201.65000000001,124162.74999999999,125596.51,129046.47,131214.87999999998,125888.33,126752.87,2021,Outros
Piauí,73252.14,66114.86,70003.07,71650.03,76023.08,79067.76,82451.07,81578.24,88190.07999999999,83771.55,78189.2,77006.69,2021,Outros
Ceará,273388.0,211976.0,215326.0,216648.0,227069.0,255806.0,211388.0,242327.0,251750.8,267500.0,266853.4,278331.0,2021,Outros
